ASV,ITT,IWS,STT,SWS,TTT,TWS
c555dadd1b0274e794a19c5591adb5b5,0,0,0,0,0,138
1d032d37bc64b8603b9f00baa98071e7,29,27,0,38,23,0
cf2b6412daed412917645368cbc3adaf,16,0,13,0,95,0
305073dcde94034b3f04aa97eae94a10,0,0,0,0,0,138
375097b560fa92e9931a2b15b838c38e,12,0,0,79,74,0
4b72b9cea68b46e9b8ead04083d9a9db,3,0,67,77,0,0
07eb609d0d98b585df7d2b6ecbecddb7,91,5,0,0,0,0
39206b99f0ecb34b5410cf9981aa012d,17,57,0,0,12,37
2fe9a0738f0dc4a70a2cdd029c2f2c94,0,114,0,0,0,0
cdf057ac9a1f5f70c22c440310d197a1,0,124,0,0,0,0
8c28ec7ec0228eadffcf6bef71220936,0,0,96,36,0,0
dc8cb4260f499326453265fab033bbcf,0,0,0,142,0,0
287d5715e9a39c09d5326c0a76f6d430,10,0,0,113,18,0
b7808e445301b0487f713b4295b63cfa,16,0,30,17,68,0
fcb4a811eacca4bdab404ad63d1184a4,17,107,0,0,0,19
fabcd8b7f1e715e5a0a7b9ef88f5b7a3,0,0,86,33,0,7
e892efb7d9d19a1e73716431e7407278,0,0,87,37,0,4
1c0e066327382c490b4547f6d99470d8,0,0,0,138,0,0
1da66522c89919f82247ec8f61bd7249,0,0,0,67,0,44
fb9acceaae24e129753c001da1f401a7,0,0,0,130,0,0
073438bc52ce407f71254db07e56a1ee,0,0,0,8,0,110
cd60cc0879b44153318753840f781f6b,0,0,0,0,157,0
124d3214e6cb3f2b7c3ccba8bd702923,26,65,0,0,0,0
50427e2b343d6837e4663f89632a021c,50,0,0,0,72,0
8607f2c763219594c2d829de079bd88d,42,0,24,9,38,0
e5584a38336b44ee9c9c098a6a7864a2,0,0,0,5,0,126
637a070a99fbd13bf1e7cb95cb322bac,37,0,22,0,27,22
735d43507dc96abf9ae972008879aab5,40,29,0,0,31,25
21a214f47057a6eb3b44c240949e9f5f,47,0,0,69,30,0
b514f7b886e1e5146cd3fa5448f9c7d6,0,86,0,0,0,11
a271ba4b84af908a17eff9a9f948fa07,0,50,0,0,0,80
92990078b9263728f9dc76fb0be0743a,0,0,146,0,0,0
101982ee6204355a54d11d127824a796,0,0,51,0,0,86
9df6ec2edbddc3eb4ecac786f8446576,0,0,78,68,0,0
b3bd5ad081d96d8203e9bb336fe8a424,0,0,0,133,0,0
67c226f83769347269b1782c8e0ddc11,0,0,0,0,126,0
9ff97deb59236cdd4640a7dd232e1b33,36,0,0,16,71,0
fe50ea60633150a924302518158a0c4e,23,0,0,0,90,0
6bdde2f1767dbc35bcb29630eab6338d,28,0,0,0,86,0
18fdf27d05fd85eb11bfb63d667434fc,0,111,0,0,0,0
6a86a1169c4adae97170b69f51b52ecc,0,61,0,0,0,63
3589492eadbf3826e318d9b78b81a8ef,0,23,0,0,8,122
74db75e62fcd4c68be66d7a5cb9b55c5,36,0,0,0,91,0
6140666b215b72a41801d1f2ddb85eeb,96,0,0,0,0,0
9e009a61a1eaaf8ab02bd92eed63b2e6,0,0,17,120,0,0
ed313af6d3abd8541aeebf96b231f716,0,0,0,0,0,109
fdbd08edd6b4d50568c61d8dd8706df6,0,89,0,0,0,0
cdda4339c3ef7b935b577ccfc753b758,11,0,0,108,0,35
c61db8ef243fc6a25f252088061ade7e,72,0,0,0,29,0
d9ec356ccdf53d9ebe302abc96afab6c,0,75,0,0,0,52
f7bc5125fdc4412ede25b19e5aa310e7,0,134,0,0,0,0
ac70e4f2fb2570396405958718caa85c,0,0,18,123,0,0
1a43a206b38bdd7868296c6b5f37a2be,0,0,0,151,0,0
93606e0c9ed7b72f3e8377f4bb143fc8,0,0,0,0,0,98
a2691c9988b989a099aee5c8fab53874,94,0,0,0,13,0
481de4037ed3f3bcf51b47e548dcbd9e,11,0,108,0,12,0
1489acbaf8f1dd28ab79e491a2986b6e,54,27,0,0,45,0
927e6c0e7260920d7ff83403bedd287a,12,37,0,0,58,2
3f95aa1b372a657401dcde0038bfb884,0,31,0,38,0,37
c65a5f94ccdcad26e9b6e1d90c15cc9c,53,0,0,0,70,0
627200598dd697d0fb0fc2b93be150d7,91,0,0,0,0,0
3a1b7cafe3e67cae2c0c77ebcfe44aa8,73,0,0,0,1,29
4cbdc3f7c89505d541108a4f4c2bfe71,0,0,91,42,0,0
954480c5e5ff37a4e0251a7e759e1248,0,0,0,139,0,0
d9c0eeb948721e399fe98d73d3a2228d,0,0,0,0,0,130
0abc196fcdcc81994aa31be278621beb,14,0,0,8,131,0
e2989678974e87a36a665a0a152ba957,0,0,126,0,0,0
bc1336aae3297f10cc29141d36f4cf47,0,0,89,26,0,0
7c1436d355621d9386b3892e28c96db0,107,0,0,0,0,0
cf274890782024258249fc273f0e6f18,31,0,0,0,71,0
4281109eb3b2d61759e2261aecf1a465,58,13,31,0,0,0
6a54e335ffe90d4b5943d07e13e91cb0,7,107,0,0,0,0
98370ec12d9cc075a05c9da4e4ec33c7,0,99,0,0,0,0
d6ed8b3cdfe0f045648ba91ac4a24d8c,76,3,0,8,22,0
aef94baeebe5c6f11f10b41f8fbd72dd,22,32,0,19,37,0
75442d2a9a69ab338121878eecba4766,2,50,6,48,13,0
73ddcb0c7334e0e0e37a0366d0785d25,0,108,0,0,0,0
fd35ca35c1d681abae3d8a4b39628082,0,0,128,0,0,0
df6ed88ec2bc9d7bc4530492646f73f3,0,0,90,36,0,0
aa4c6bb3b6717137e1d5a842057bd88a,0,0,0,111,0,0
bb5fd4ee20c05780191bf31b96d12e8c,0,42,0,8,0,55
978154529beb8056c98e086afa0e93a1,0,108,0,0,0,0
0044b864e5a2cf1bad59fb2db48c5d30,0,0,97,0,2,37
efbfec0933c045ef706324898b5868f5,2,0,97,17,0,0
01ab353427f99b6d4e8d67f435b628dc,52,0,0,0,34,0
24b8f12b01ac1a0608ef2e705882341a,0,17,62,0,0,42
da3b303bfb66fc445635a9967174123e,0,67,0,0,0,67
df79c1949a9922fc2663aae272a76dc1,0,117,0,0,0,0
54e45351edc0d4d0d86227d9f59aa6e8,0,0,122,0,0,0
a42e330dbce6ee65a9e092316bf58d2f,0,0,98,47,0,0
db5994aeef75b7360b50e7eb68621395,0,0,0,44,0,82
769b0e6bdeb985bf065549dc6cc94980,0,0,0,0,0,118
01fbdcccfaa6c8bfa5aa2ea77b89140c,47,0,0,44,8,0
dd3e114096e87880a7d94c568d00800b,45,0,0,65,11,0
81ba1c9c4f0f9f9aea2f4ad5dfcc076c,69,0,0,12,0,0
459b82f74c003b1b56f1bd83c9bdc190,10,86,0,0,0,18
2ffa19b24c64298ea706b05291ad2e33,0,119,0,0,0,1
554c97ae382dee1ec01a200d2a2ed376,0,69,0,0,0,41
6b0e9d5bc5aff664ed199ed33449a12a,0,0,119,0,0,0
c8f182b548b5630e30cf55d7603c2fd1,0,0,0,133,0,0
65d9e8280b1d38772c19cecc9a18cc17,0,0,0,0,0,104
f900283e5d7340f57d787b0790b0238d,87,0,0,17,0,0
b237dde10d2ff5c917b3434559ace110,54,0,0,70,0,0
2906adbdf66d321aac27978ac8ebb5f1,62,0,0,0,24,0
6626f9c2e3859382d416f81cb71595bb,0,67,9,0,12,32
73986f18741210d45fd96d5f59ffb2d5,0,68,0,0,0,40
7d61f4218771881ee7cf28067c3ec8e4,0,63,0,0,0,34
f7f85f8100754f9d22aed549eb06c32c,45,0,0,0,45,0
b6cbd3fbc4033927dae88edcf25eb981,7,0,0,0,126,0
14d491e99a5e33e10193182a5531f65a,0,0,79,55,0,0
f10f2e453284a80a2635d080f5294e5b,0,0,88,10,12,0
cdcf50243a5184d9344a5e7a2ed79471,56,0,0,73,0,0
d9e3a2178f9c2e9f0158e56953d98a02,34,16,0,0,60,0
adfd173c639e4d66ef56b769ce7947c2,21,0,0,0,97,0
8c9a94f4e71bf730618e7ed1377f645e,68,20,0,0,6,0
63be0b1e024f245f9f52c16ad1f1a247,30,0,0,0,77,0
1d4867aa5110e63e7a8dd0e23459019b,28,0,0,0,95,0
3b72ce0050b33babf38f56a0b8d6e234,7,7,0,0,80,0
655b311166bee4a3fd9679724d81ada1,0,71,0,0,0,22
8d4645cff194dedb93bd723b75eebeba,0,106,0,0,0,1
971cd633ca316d4607234c1a7c3bf13b,0,0,109,0,0,0
9930443de55557d4112f9b3ee1dc04a0,0,0,111,25,0,0
fb02a51ed064d891685a2832beda41a4,0,0,0,0,1,98
43bf2af6fb2284318f33b1c5216b1365,58,9,1,0,23,0
d0759098765da733d84063a729b298e1,0,34,0,0,82,0
f7471d986b1cfd6ffc6e4553f4804d8f,0,87,0,0,9,0
5cc1ff89739af86c206c7ac5063f636f,0,48,0,0,0,41
4fa7e118435251f8bc8b26e04f209f9f,0,90,0,0,0,6
303c0753de17bc6158a6f14dbf8a2e13,0,6,41,0,0,50
740d45d68f857d9e07610a06eec08b37,0,16,0,0,102,0
16188294988a9a821c42385475bac633,0,0,93,54,0,0
e7420d0d8bd22d9b8a7f4ab9130ba4c0,0,0,106,0,0,0
06414f5f8c8c936b60b77709827f5d84,0,0,0,143,0,0
b8494773b32588293a1cf5d36dede590,78,0,0,0,13,0
8805c0e5dea174e993bb76209c05e591,43,12,0,0,49,0
a4a9252ace64dade2e03d4b18fb29fd7,102,0,0,0,5,0
a9d7a422ae87c6ae8d189695fb68a103,37,72,0,0,0,0
fd314725ed5a12a9bfe631e247698565,0,112,0,0,0,15
3b32ae7067612dbcd0c86f63d7adab23,0,104,0,0,0,17
d32a69778c9075e895510be64878fa55,0,0,81,54,0,1
b1245a4fc620ccb87f70481fb3a66795,0,0,115,0,0,0
c0157c004b0a05a5db99b89a3d6b610a,0,0,120,0,0,0
97639ba30babcdfb3774fb9f2f6db962,23,0,0,0,90,0
8b01cd96db215673e805067cada9cb25,15,0,0,0,111,0
d5837941c38ce94b2059d3053959344f,35,0,0,0,54,0
6764d38e8dd71a7acc2f3bf5d3233171,0,0,0,0,104,0
b4d30edaa9659decca3414704b26beb5,36,28,0,0,41,0
07ea90d3cba0e63c62b638d6af347390,17,58,0,0,0,104
af7bcf74a6cfa725febf02e344830599,0,0,0,0,118,0
b29b7b7efef15110e665001c50197929,77,0,0,0,23,0
c7c5382e9c1f0e52c46140712bdb005b,0,0,124,28,0,0
2f7fb5e33ca9b9f13d172e94ca3ef1d0,0,0,93,32,0,0
bfb6f185952417fb89eeb704513ad226,0,0,33,55,0,28
d58caf1e33b028d94c6e34a2e2317991,0,0,0,148,0,0
5c5d8692c4d0a775035ea003e60b0dfc,87,0,0,0,0,0
9a464d012e8c5864ea65f0833b0eff9e,16,13,0,0,17,118
7df45d668a0e5e1305a29fc7a78a6e09,0,20,0,0,104,0
fb797451e2ab8c469293b71b593ece8c,0,79,0,0,0,9
1099e2ca8e67158bfb8e3670df1759af,0,0,124,0,0,0
4f9a381cd0a444ad6ce65927398b0bb8,0,0,111,0,0,0
dfd25005b7902a73578a17eb9ae6413c,0,0,0,148,0,0
2e98af2abc5883ca615858b2e1f761c7,26,0,0,23,50,0
76f85e21debefb055f84583a32efae0f,18,0,0,34,65,0
baeb03f1946b88fcefb746ed039954a1,7,27,64,0,0,30
d62f237df97b59f411ae8f4712e319c5,0,38,0,80,0,0
8e4ac80edd540c83776f1e4323f458d5,0,86,0,0,0,0
7b8ae5e82886da10a249c2d99bd6d161,0,0,0,113,0,0
b8ad30e7d81a684e7139dfe66c0b31a7,0,0,0,0,125,0
a0a5102d9df57e2ded07905869bb1182,0,0,0,0,133,0
11b22ade1f01ce6ebfe5c7238ec90c5d,0,0,0,0,108,0
a076e84c2347905caaa89fa4d688198d,66,0,0,0,14,0
0aa7fce4bc382a4bafe15f4316d77a0e,85,3,0,0,16,0
e234c0d07b0652afe259ec8b7d551ecb,22,1,51,30,4,13
248c59c040ad4a6fbeb1de3d0ed50939,4,0,74,0,42,0
d377c9433843f31f55fa9c2e890a4b00,0,98,0,0,0,0
0f71de9db2f6423bc645ef8a909e5132,0,55,0,0,0,34
5e7b89651000e37dc061960f0e3e05f7,0,83,5,0,0,16
4173c36a4f0a0d6f9a901dc09e5e541f,0,99,0,0,0,0
d5ba1ce7a93877eaa4a1b1142b93a9d6,0,0,102,0,0,0
48a7af65c55adc4dd66178efefb01ed9,0,0,29,87,0,0
d0ec9bfcfc9ba9060c5ee49acb9cddce,0,0,103,0,0,0
73943f680cac6cad8df4d453d0527cef,0,0,0,0,0,97
29c70ed973c3c54d4f60b5cce7175ab0,69,0,0,0,0,0
5d4f173f44814e10f7ed035f83d9ba3e,29,0,2,3,14,53
7fb0b546133867dce0bf8dc1f5cce3ee,21,4,0,0,74,0
506119175db87c0af8d55e984b7f3558,12,0,0,24,80,0
4ed24ed29069d9303580b218e2808c0d,1,0,0,74,29,0
4c8a50ac0b9c79dc0157f6f9f9c1a13f,84,10,0,0,22,0
719c29b3c1c079cab5e5471d43d9b5b0,49,8,0,0,44,0
677c604bd621a0bbeb1e7e6f612976a8,39,0,0,0,78,0
d91b430f671ba90d290dc7ea6f6395c2,65,7,0,0,26,17
283058ee64f1375e61918eadc6f31389,47,46,0,0,0,0
b53b7b390bbacd0549f187977df89be0,27,94,0,0,0,0
ec7b38299d7df718620545ee333a2c7c,0,30,0,0,37,28
4f3bd9ce7b399604b2ebdd4b974c4a8f,0,0,118,8,0,0
0882602beaa669419df1600e2e811342,0,0,116,0,0,0
d17196846baabb39fbabab5078e5745b,66,0,0,14,17,0
e5fd8854b3e3347233fc8201d6c1aabb,33,0,0,0,75,0
cb9a3ca56e17ad064565219d7a487e20,34,21,0,0,26,8
6ed9e78291b3057057d2e955c32b394e,16,0,49,30,0,7
954b0d5f19882849ee0981f2789d7c97,0,85,0,0,0,21
3c8d0f0ff34bb74bd7ead6ffc012dd06,0,0,0,108,0,0
1807da10a4c89a2cd317eab0b530fae9,0,0,0,147,0,0
d017409ce4f14dc4170cd8aaadd825b0,23,8,5,65,20,0
d2406f17bd96269fdd322585dd7ab111,14,11,0,9,57,9
2cb6587ad34f9660141ea5d43a245247,6,0,18,68,46,0
a96d5c7ed80cb5362b9550f55db9868d,0,0,23,112,0,0
28c81a8de68a6501272cb29db4618607,0,0,112,0,0,0
fed61f351eecc7127c72879b202f0e84,0,0,0,0,120,0
3dba30d12bbfd24d1028ed849dd6dbac,56,0,0,0,38,0
77599677762880ea8751ee5415827be2,27,12,0,7,81,0
b725462bfcce2a2f4e022c32319e28ed,35,0,0,0,40,28
18add2b80a5e1967d6aa2e9528153030,0,96,0,0,0,0
5f15de831793da3311b78169645eeb93,0,76,0,0,0,4
149a8bea73fc045aeee43b8a274dea63,0,84,0,0,0,29
121e8b1cc9c99ed2f37d839b326e2ca3,0,39,9,0,0,58
546049db120276c5fe9a97ddcb300b3a,0,10,53,43,0,15
75fdeea28a59751eb2fc5719a17b5dbb,0,0,119,18,0,0
dfbff6a782824dc0507d4a9bea98181f,0,0,54,49,0,17
fb4dc497ea47effb4e92bb71f9c4270a,0,0,0,9,0,119
05d96aa382ce06d418437e8e44724aeb,23,0,0,0,90,0
791d9e59114393d426e7385379e08339,38,18,0,15,0,35
59188274bf91ccb5d8c9f1cbdc55b303,76,0,0,0,44,0
d43b516349bdb6fb580b3ebaab16a018,0,22,0,0,0,87
69ebf0e09a4f9e154b3f916f0b34ac33,0,35,0,0,0,35
e48d914e1766b0f332dc398ae558fa26,0,52,0,0,0,37
f54eafd08c11c256fe3b47e939be2230,0,0,34,0,61,0
5100188a8f2dd8909350bd078385a068,0,0,0,131,0,0
174752c20b8ee57c7d8e37b386570184,0,0,0,121,0,0
8d14f2c0b0e4c9884033c515b31017f7,47,0,0,0,49,0
21e659e73d1fd9eaafc889a12e8a338c,20,0,0,0,65,0
cff42fb06d65679c253676904220cc77,77,0,0,0,0,0
73e84127444a0caba354959c993baad3,0,95,0,0,0,0
b190abc9bf0b65f9b3db342ead85271e,0,107,0,0,0,0
69096eaaf5c92a0ae4796cfe824fa7fc,0,0,112,0,0,0
506b4ddb4c9b791e204e8dfa1f25309e,0,0,50,76,0,0
b1b9b3a0e035174e702b3ecefced8d2a,0,0,38,68,0,0
44c04b65c4574f1ddd48f16e3968d2a9,0,0,0,0,0,116
3945ce3f215eea5e99e8c0a07dc8c24c,22,0,0,0,97,0
0f321119a1c6107324cc85ac81c63e4a,14,0,0,0,103,0
82aaf227fde4256d522479ca77b59759,58,0,0,0,28,0
0af165ef885d84a0dfb8b7742ed82945,20,13,28,0,0,46
3bfd774d0ab833c583003042571f947f,3,83,3,0,3,0
2626053010e55e7cece0d79f2a238d08,15,41,0,0,23,33
2e12d27906ba53d79e0f757a39f5346c,49,2,0,0,21,0
6376ea6dab7d0fde3cd66f53b57e1484,6,0,12,1,85,2
2280484ce256407c42c0a0600781a4d5,0,24,0,7,0,72
8357ed087030409d18fca0fda2b3f2de,0,0,32,81,0,6
b59028f9c808222ac0c603302e52ddcd,0,0,125,0,0,0
a89f0983d5af8c5b57ecf9869752492f,33,0,0,0,80,0
29be7a061454e5e86404311963e08f9d,14,56,0,0,23,0
093dbcff1372d79fd828467dbbd5d9a7,29,37,0,0,24,0
ffb5783817ff32f80c5e641a0475a61e,27,0,0,0,77,0
2fbc72ed0122cb8c18315f817102f845,0,0,0,10,99,0
191849c5328f9eb8c6cf77b08a1ae7d6,0,0,0,0,0,93
f7fe9a4f8a072a5fc9a61f8c9a43901e,15,0,0,2,70,0
3be2f29e49419e83205fb6b74e00b71b,67,0,5,0,0,0
8807bb9eab0bca9ba3347e477479bc6f,10,0,0,0,109,0
7aa793b37d3216475a427c3d2230685d,1,4,0,0,106,0
3c1c42de4e12692d370cde4deb4acb5d,0,0,98,0,0,3
df71de0e92459aa808364311135bb8fc,0,0,39,53,6,0
637a0292bbb30847a7822c1a1a231202,0,0,0,113,0,0
822d65411b3788173c6504d8fd1a15af,21,0,0,0,97,0
54f9634bfbc091d1205f50959581fff4,2,0,0,11,101,0
3d216411c1e7532979a3c7cfd4accca6,2,0,0,0,109,0
9ba832d17973231d50751112852f2231,47,17,0,0,10,8
04dabc1ff5dfa2c73056c76c966f2c47,10,0,0,0,121,0
64ad5e89ce5744e18e25f67654b8112a,0,51,0,0,0,55
e14133c18b90c86320a8dfca06654d15,0,39,0,4,0,55
7d0b02b48a7a93eb8ae0b3752302dd1b,0,0,0,9,0,84
3fe194f2041f4fac7f7524c8e5e6920d,0,0,0,0,0,99
9fcb814f533870afebc7a06442806ef5,0,0,0,0,0,107
7aee5e98a1dc6fcdf9cae6e4a7771059,46,4,0,66,0,0
62c7e1b8b015d0030b1d9a769291286b,91,0,0,0,0,0
fc4169e92cb613881e0122d4acac0ea2,0,21,0,0,0,71
063a04941d0087530efc8cb39614da2f,0,76,0,0,0,48
12657ab4e6187360d9b0364db776de63,0,63,0,5,0,36
b08faf8516079b2ee88c3ae6a19f689e,0,0,48,44,0,22
c3d5de9a0ea06cf9e7c9cf856e2663bc,0,0,0,133,0,0
79a833cd2303a29e7f0a86cf61369630,61,0,0,0,19,0
36352ef4ece8e0830faed00467235e1c,0,28,0,0,0,70
849d4a69114f263ff3bff69734f5052f,0,0,0,0,99,0
c8b873193acbb76ba011694340d68d68,17,0,0,5,90,0
b5e4d03332a235ce9724d34c0f303223,62,0,0,0,29,0
29c83833830c4a7718b0c21954868535,25,0,0,0,69,0
ebf0019f9e49d623b43ae237c6a2642c,39,6,0,0,13,32
2fd827718206727468b4d882da017d92,1,52,0,2,7,39
a8cb49d8234d934d767797f937acc44a,0,108,0,0,0,0
e1cb5988cc6155d84061abd354cc2ee5,0,85,0,0,0,3
313af54e8ed043351e53bf7ef9e520be,0,0,129,0,0,0
65309e52e20267092195b131adac2a6d,0,0,131,0,0,0
19377431bcdc91653d35f0fc94647e1f,0,0,94,23,0,0
efe66eb3db4fe84b8e55839ed63a53e7,0,0,0,118,9,0
85a07de7d8e4d69e05102ab71c3a17d7,0,0,0,0,0,191
b29cf3ce7faaa8b96efd2bc91228ceea,0,8,0,0,0,175
65dded1f0387b750868bd526aae6e89c,0,0,121,0,0,0
4b5472b54c487115cbebc3e8ebe1a367,0,0,0,0,0,75
1e33e383bafb297f30e30e02a281b1a0,58,0,0,0,28,0
44f6e70b4ad651d5b2be9324e5d8c886,61,13,0,0,18,0
8291b35ccf99266045cd762995524586,7,16,0,63,0,39
d77b25a53bb342e18bb64ef4caca19fc,0,0,44,56,2,9
faf86080455b31246018b6895379130b,0,0,28,0,0,75
6e34885581293d58a5314ef311448b08,0,0,0,121,0,0
716e87b0fabdffd3b9219bccfef86647,0,0,0,79,0,24
97f860e442b05d92d3101b18304fff44,19,0,0,8,95,0
7c3845b2e2235221c24da5851a50c32a,61,0,0,0,32,0
17793d4ddbbc38118159dc6ce33fcdca,0,104,0,0,0,0
25ebe6001cd71b9ee7a79f7e5b299842,0,95,0,0,0,0
535df490a4d1e501acdb000b7312244b,0,0,84,56,0,0
c1ee0c7bd2a5652c66779004eebac27c,0,0,73,55,0,0
3ecb123dbb082bad3fe5a87c02ea9ad5,0,0,119,0,0,0
3928b00cc3ea149abd0de6ebee9dd607,0,0,51,36,0,0
c62cbab05b55da90f48b00d7cd4a9149,0,0,5,100,0,0
da59e9029c639b882107aeff35342a55,11,22,4,46,16,6
14fc67171cf1979a5a23a38d8971c6b2,0,90,0,0,0,0
b064e56ae3eb377c0ba89c9de88f0907,0,101,0,0,0,0
bd3e7df5227aa64da42076f7d6290785,0,0,0,114,0,0
71ebd4b373161f39ab458d15dd677ac3,0,0,0,0,0,98
1045bd717c330348f20c53382bd99a24,9,0,0,0,99,0
3f1efcfbe1016d50d85a5ff3ad92901f,80,0,0,0,16,0
664f17a5db2595da781637e6f052e941,54,0,20,0,15,6
8d8bde0d4a99e196a53195266ff7b410,34,0,0,0,51,0
5d8cb2a0224c0ed2bb0480521f188b4f,3,0,20,6,0,77
52a57b70acfa27af313ab0af03b74f87,0,92,0,0,0,0
2bf85a1c2219baadae34dfa471b5cde3,0,5,0,0,93,0
3b5ed3466f3caa8557ba2a5a099fa647,0,68,0,0,0,17
065d7f9b0b273c580a9235504fa13df4,0,42,0,0,0,65
fb817cbb755566c123ccf837399dd066,13,16,0,7,59,7
5851cbc6fa51f7cfaaf0d35207a58ccf,41,0,0,0,35,0
b8c25739b60d6ee3ce195b9ae2d55f9b,0,107,0,0,0,0
158f0f3a7215436280c62aa7c5084588,0,77,0,0,0,0
f3eb1f5aadb0a883dba2317cfe1371c9,0,0,101,10,0,0
f87585a3e2fbc55cb18e92f2bad80482,0,0,111,0,0,0
44b50341b14bcad7c92e5b43cf5a2b8e,0,0,0,0,0,162
bc278e7d81828f9c1c1235687620ab1e,0,0,0,0,0,104
c73b6814ce60a6b68480287e79c72c5f,47,0,0,11,38,0
13fd47213c2ac0a5bc2776572e8cbd88,1,19,51,63,0,0
db67c2173951fded267bed5961542561,0,99,0,0,0,0
387d32a48d032627615c1c5fc1f12cc4,0,86,0,0,0,7
c96ba8cb0281a852a4721fef24e1075a,0,42,0,0,0,40
d0216edbdb07ec2b2d8becf26467a165,0,0,38,93,0,0
0fcda050d099eb80d071960449b4588e,0,0,67,10,0,21
51f7fabda2b08543df5b2891a2d078b0,0,0,0,107,0,0
f19ee92b403e340010ba43782444c3a6,26,0,0,29,43,0
b997bf03dd8cdf9748a242f1432eaa21,17,0,0,0,90,0
5ae5e1f6287c65656ecad2493db01fa9,56,11,0,0,43,0
5e5da00804e5454ad01c5d695bb33dec,2,0,0,0,108,0
1be46d0b1e6d33be8780105598200db1,0,31,0,0,33,19
c4f4e8858afd0f65d338717523657fd9,0,0,40,46,0,0
61e27ce600b875039fb0855654f75d33,0,0,114,0,0,0
93101d1815db866eabf57bf73e8bdde2,0,0,20,75,0,0
a93348ade9db355b112fc3d82bd7cc92,4,99,0,0,0,0
572f16edad22c16564c2cbbeffa22d80,52,0,0,13,18,0
e54bf6ba8aecfff3fa160dd4126f1b32,31,0,56,0,0,0
909a7b4c5ce18ef895772b8aa081024c,0,80,0,0,0,3
ef4be264869b2056c5119cdb81db3e95,0,0,80,22,0,0
6b36f8917aa89176a8dbf0ab6aba1d20,0,0,42,0,0,62
3d38db7f4e6e78f15060610b8e08a2d8,0,0,0,114,12,0
6c7e967886cb5343d1c2b7aa1262ac9e,0,42,0,0,0,33
9ce2c74fd264d4102105197235fdf390,0,26,9,0,15,80
b41055c63c3c68f82a7323412266bbee,0,0,40,70,2,0
e4e1c7c2e9568299c4797073944234f9,0,0,89,0,0,0
8507b4aa1ed7c7787868c41b0ecd6287,0,0,97,0,0,0
8bcc5c1808a19459b1d528f01e79ca46,0,0,0,0,77,0
ab91e82d4bee952d07e743ff40b4e8fe,61,0,0,0,45,0
0d4eee053142a987b87a64aad5c6fafe,22,0,0,0,76,0
f8a82113bfb9751bcf3bcc41740ecdd0,6,97,0,0,9,0
4a4152ddf765bfc9e5bc18be039a8246,15,69,10,0,2,2
4865d02cd53bd7bbfe11345857fa0565,8,0,2,1,65,13
2e02ce24eecbf76bd75401e8deb4ddce,0,17,0,9,0,45
e23f78cbe0dca06a6cb5469998b08d4d,0,0,60,37,0,0
533f55e5f81064372032113c2849ef79,0,0,112,0,0,0
0376fd0d4ace48e8364592115fab2e8d,0,0,0,121,0,0
259a960594c00466b361c84967012d71,0,0,0,114,0,0
56c1500f8981df91a56e70dee9f70f25,40,0,16,30,26,0
a554e3ea01ac80372db84d8b7763ec0a,50,0,0,0,26,10
bac3a405ec0a66fcb16fe9640aff5f30,0,97,0,0,0,9
ea8a5786215c8b19a0fd5b49825d554e,0,0,118,0,0,0
8491c46900f5e53230d6a2f692c72f48,0,0,0,0,0,98
a2d2ac4d4eb1fae9066c72dfc84f9b02,34,0,0,0,35,14
7d4bad444cbdf343de96caa8f8a94fd8,65,0,0,0,8,0
bf7cf38d3af5b53b5417990e9c12c3c5,0,74,0,0,0,11
443f07760c1256c9f54ae665d9cbd615,0,38,0,0,0,62
08053212d84c5f061bd7ea8713e7dbed,0,32,0,0,0,70
2ee348f3f52ec06b8118ec8588bc5cfd,0,26,50,0,27,0
7f9263fe48b8710329c4be8623a82296,0,99,0,0,0,17
2e94614283c6272cea17dfcfe01dc654,0,2,0,6,0,88
651bd3e3df6e2e018bb19cd18d201f4d,0,0,33,62,0,0
1e1dd51aa34b17875d013160c65f6556,0,0,97,0,0,0
6079315b0075cf792fe887addad13415,0,0,0,0,0,91
a15225adab7042d895f3e5f77ff87910,50,0,0,0,58,0
4b28af181bc2249bc4f987b5136f7a99,9,13,12,17,46,6
493e7346eba5cb1faf8b7d66e41c39b3,8,26,0,33,48,0
786b8ac65e5b82859f950bc092da3f78,0,2,98,0,0,9
f34f1168233c17584c1303032bee6e54,0,0,106,5,0,0
851a1c0fff5b3acc82fa91298c090a34,0,0,99,0,0,0
ad00f6b09e3cf37f0799b7b54b2c3eac,0,0,0,0,0,78
3deb56fc93f004798a4487ba877fb648,78,0,0,0,0,0
1c6d0d697c8852b11d2e641add923ab9,0,49,0,0,0,55
bd182686db359ed0097cb1cbcef8c0f6,0,50,0,0,0,48
7483b49fd3c2e40e8f02f09a4ac8c83d,0,0,119,0,0,0
a3ca3f909f3792e6ad5365b1a88c67e6,0,0,21,89,0,0
c259e93e5d02c6ce28ec7e40fd74e8eb,0,0,101,0,0,0
e346304394254ede4dc0a3aad691f9a3,0,0,0,0,109,0
a7e5b4726d855e4e7ff0455fa010ceb5,0,0,0,0,103,0
09e994e63efa867d3946c76bf0532019,68,0,0,0,0,0
922fcaae659537c99e7ee74c1989ecdf,59,0,0,0,23,0
b0a327419e9e5f46d94ce8b76b193709,41,0,0,0,50,0
bee0948a837ad5388ed507947bb8d5df,59,0,0,0,19,10
f978dc72c13a148510cb5308471ef500,37,0,0,0,52,0
